track_id,artists,track_name,track_genre,search_string,duration_ms,tempo,tempo_log,duration_minutes,tags_clean_text,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,lfm_playcount,lfm_listeners,log_playcount,log_listeners,log_plays_per_listener,plays_per_listener,tag_count
3ixLIO5BsTmic0Pp27FaPY,Jason Mraz,Too Much Food,acoustic,Too Much Food - Jason Mraz,221425,99.997,4.605140185538082,3.6904166666666667,acoustic singer-songwriter pop alternative rock male vocalist indie american jason mraz folk,0.0265,0.626,0.926,0.0,0.159,-4.441,0.0477,0.548,627599.0,144795.0,13.349658299841014,11.883081134242802,1.674175833559643,4.33439690597051,10
49FKW4e2yUqbKkzncXjjIH,Abayomy Afrobeat Orquestra;Otto,Mundo Sem Memória,afrobeat,"Mundo Sem Memória - Abayomy Afrobeat Orquestra, Otto",256000,102.012,4.625090453423222,4.266666666666667,afrobeat jazz latin brazil mpb brazilian funk latin jazz afro-jazz,0.0557,0.697,0.878,0.000552,0.0918,-7.686,0.0601,0.751,5363.0,1782.0,8.587465244401569,7.48605261786314,1.3886764823332132,3.0095398428731763,9
2M9GSIPgimCDpUStz0yauA,Criolo,Não Existe Amor em SP (Instrumental),afrobeat,Não Existe Amor em SP (Instrumental) - Criolo,282093,141.988,4.955742546988086,4.70155,rap brazilian hip-hop samba mpb brasil rap nacional alternative soul,0.0263,0.76,0.35,0.868,0.0767,-9.481,0.0336,0.31,4701.0,1974.0,8.455743229100015,7.5883236773352225,1.2183072632750234,2.3814589665653494,9
5HI9ZiV2pWoQM3eTNf2TGx,ST-Saint;Mark Asari;Reblah;678NATH;Raptist & Marko;Leslie Skye;Zelijah & Konola;Gtay;Nizzy Nath;JL Poleon,Ring the Alarm,afrobeat,"Ring the Alarm - ST-Saint, Mark Asari, Reblah, 678NATH, Raptist & Marko, Leslie Skye, Zelijah & Konola, Gtay, Nizzy Nath, JL Poleon",375095,140.279,4.943633296646626,6.2515833333333335,,0.339,0.643,0.787,0.0,0.34,-5.843,0.316,0.747,428.0,107.0,6.061456918928017,4.68213122712422,1.6094379124341003,4.0,0
5pqmDb9iQXoyvzuUi8riHi,Angeloh,Fill My Cup,afrobeat,Fill My Cup - Angeloh,259660,100.019,4.605360167940377,4.3276666666666666,,0.331,0.615,0.704,0.0,0.156,-7.582,0.0922,0.489,305.0,101.0,5.723585101952381,4.624972813284271,1.391232642760473,3.01980198019802,0
2wpQH0Zdn16of1a4Cb1bCd,A Mose;TBabz,Authentic,afrobeat,"Authentic - A Mose, TBabz",153103,97.977,4.584732757248103,2.5517166666666666,,0.205,0.788,0.499,0.0139,0.234,-9.061,0.185,0.612,148.0,47.0,5.003946305945459,3.871201010907891,1.4228519568536881,3.148936170212766,0
3RKzHk3thT1H4q85GmWDaG,Ocote Soul Sounds,Contra el Sol,afrobeat,Contra el Sol - Ocote Soul Sounds,96733,107.855,4.68078773244668,1.6122166666666666,afrobeat latin trip hop funk you are welcome in poland brooklyn electronic usa trip-hop american,0.388,0.664,0.854,0.912,0.18,-10.352,0.0442,0.961,39195.0,15861.0,10.576329979755709,9.671681590643265,1.2444875831337017,2.4711556648382826,10
6ivwlk05kmqz1Sk9CNOYoX,Oba Reengy;Yoski,Rejoice,afrobeat,"Rejoice - Oba Reengy, Yoski",175072,111.383,4.712974712616528,2.917866666666667,,0.0623,0.55,0.557,0.000231,0.154,-6.875,0.0987,0.439,466.0,110.0,6.1463292576688975,4.709530201312334,1.655627294903475,4.236363636363636,0
5hDj4IZig0UoK3dGzEUhGF,Romperayo,Que Tumba,afrobeat,Que Tumba - Romperayo,196421,93.969,4.542964940644192,3.2736833333333335,colombia cumbia tropical latin saxophone world fusion 10s african under 2000 listener,0.0479,0.714,0.613,5.08e-06,0.264,-10.434,0.0732,0.964,1785.0,848.0,7.487733761436444,6.744059186311348,1.1329985237044062,2.104952830188679,10
35Znh7IVSkowgAQFG7gq4j,Morbo y Mambo,blanco nigeria,afrobeat,blanco nigeria - Morbo y Mambo,188920,135.861,4.911632304254248,3.1486666666666667,afrobeat funk argentina funky latin jazz dub space funk latino rock alternativo,0.287,0.615,0.694,0.826,0.121,-10.525,0.0312,0.745,3133.0,1132.0,8.050065422915965,7.0326242610280065,1.3264562011626513,2.7676678445229683,9
5FtemPS1ZEhULQnIN8gmVT,The Souljazz Orchestra,Agoya,afrobeat,Agoya - The Souljazz Orchestra,306733,115.967,4.753305667874848,5.112216666666667,afrobeat jazz funk canada souljazz soul canadian latin world jazz-funk,0.59,0.739,0.88,0.811,0.198,-5.531,0.0723,0.783,14179.0,5327.0,9.559587800086119,8.580731212220226,1.2979338826149613,2.6617232964144923,10
0QaFDdirIxKcsVk62hbKDo,Thee Commons,Juaneco Y La Negra,afrobeat,Juaneco Y La Negra - Thee Commons,297665,192.492,5.260054594422704,4.961083333333334,rock psychedelic latin usa chicano rock los angele power trio burgerrecord burger record psychedelic cumbia punk,0.000273,0.343,0.886,0.000233,0.19,-3.107,0.0313,0.828,4850.0,1292.0,8.486940148245216,7.164720378771857,1.5589590166582206,3.7538699690402475,10
5VRB9PIlcUGON4w4PzdnT8,Gyedu-Blay Ambolley,Simigwa-Do,afrobeat,Simigwa-Do - Gyedu-Blay Ambolley,258120,122.003,4.804045634594858,4.302,afrobeat ghana highlife all african funk jazz world ghanaian funk add to lidarr batch 11,0.0318,0.805,0.812,0.000998,0.0804,-5.43,0.0925,0.748,3909.0,1487.0,8.271292652979412,7.305188215393037,1.2888972708674915,2.628782784129119,10
6VvvT2WJCQFVlqyQ2fWXIN,Samuca e a Selva;Onã,Haja Axé,afrobeat,"Haja Axé - Samuca e a Selva, Onã",283645,179.938,5.192612347111153,4.727416666666667,soul latin alternative brazilian groove,0.0407,0.701,0.722,0.00188,0.0769,-7.221,0.11,0.848,1028.0,371.0,6.9363427358340495,5.918893854273146,1.327310912058046,2.77088948787062,5
1LRnLcvfg4fC7Jt71OIFaB,Newen Afrobeat,Curiche,afrobeat,Curiche - Newen Afrobeat,369226,110.063,4.701052929119474,6.153766666666667,chile afrobeat chilean funk add to lidarr batch 19,0.221,0.79,0.711,0.0693,0.0998,-8.014,0.0486,0.861,3082.0,1088.0,8.03365842788615,6.9930151229329605,1.343574887376959,2.832720588235294,4
5fvRDiB75q9s9cvtcZIyAZ,Newen Afrobeat,Polvo de Inti,afrobeat,Polvo de Inti - Newen Afrobeat,300760,159.896,5.07452360389224,5.012666666666667,chile afrobeat chilean funk add to lidarr batch 19,0.0176,0.553,0.847,0.621,0.0668,-5.1,0.0366,0.795,4264.0,1466.0,8.35819745992578,7.2909747781429814,1.3631779272621884,2.908594815825375,4
7E1qzc9yPdkNnwcrsDc2K2,Ilover,Amoureux,afrobeat,Amoureux - Ilover,228115,82.069,4.407560356847025,3.8019166666666666,,0.222,0.703,0.859,0.0,0.174,-3.991,0.0752,0.867,124.0,21.0,4.8283137373023015,3.091042453358316,1.9322113046971514,5.904761904761905,0
6CXjlzqcrZgKH8j3UhVm4y,Sarah Téibo;Jason Nicholson-Porter;Tehillah Daniels,Like a Child,afrobeat,"Like a Child - Sarah Téibo, Jason Nicholson-Porter, Tehillah Daniels",246596,90.066,4.5005427349060945,4.109933333333333,christian religiou holy hip-hop christian rap christian hip hop christian hip-hop nigeria urban contemporary gospel,0.0209,0.631,0.703,0.0,0.267,-6.242,0.226,0.611,435.0,109.0,6.077642243349034,4.700480365792417,1.6076013646267988,3.9908256880733943,8
04MBRGMFYIHMwepawOcf2Z,Morbo y Mambo,Bs80,afrobeat,Bs80 - Morbo y Mambo,220550,164.006,5.099903012520824,3.6758333333333333,afrobeat funk argentina funky latin jazz dub space funk latino rock alternativo,0.0119,0.484,0.783,0.899,0.103,-7.923,0.0313,0.77,2993.0,918.0,8.004365564979574,6.823286122355687,1.4493509841350236,3.2603485838779958,9
0uln709ghU7gvFT38aIOqq,TBabz;Naffymar,Original Joy,afrobeat,"Original Joy - TBabz, Naffymar",177272,87.996,4.477291358899663,2.9545333333333335,,0.237,0.79,0.502,2.03e-05,0.22,-8.194,0.125,0.59,107.0,43.0,4.68213122712422,3.784189633918261,1.2494351784026934,2.488372093023256,0
4pjyykvlKHC8wBUmRxEvcy,Vaudou Game,Pas la peine,afrobeat,Pas la peine - Vaudou Game,214272,122.712,4.809840146445808,3.5712,afrobeat funk france togo african french benin ma vie de roadie funk add to lidarr batch 28 togo-benin inspiration,0.0599,0.82,0.788,1.52e-05,0.222,-5.81,0.0392,0.8,4332.0,1558.0,8.374015421739909,7.351799869057777,1.3298530502149388,2.7804878048780486,10
79dawNsHM3DBoGwkzeMeXf,Criolo,Duas de Cinco,afrobeat,Duas de Cinco - Criolo,224880,80.112,4.383425655587589,3.748,rap brazilian hip-hop samba mpb brasil rap nacional alternative soul,0.0446,0.658,0.718,0.0036,0.2,-8.128,0.076,0.514,560850.0,67451.0,13.237210552079715,11.119171512790075,2.2316179426632554,8.314924908452062,9
2sxfEN8hXpVuT71WHTrmGp,Romperayo,Tuntuna Rebajada,afrobeat,Tuntuna Rebajada - Romperayo,241375,83.493,4.424762796007354,4.022916666666666,colombia cumbia tropical latin saxophone world fusion 10s african under 2000 listener,0.834,0.7,0.713,0.936,0.106,-9.615,0.0357,0.934,2819.0,1181.0,7.944492163932159,7.074963197966044,1.2199328239046654,2.3869602032176123,10
6kChpaCoPoh7WY84iSpWk9,Greatman Takit,Story,afrobeat,Story - Greatman Takit,190546,106.873,4.671641213631533,3.1757666666666666,,0.711,0.845,0.849,0.0,0.329,-5.77,0.163,0.808,472.0,24.0,6.159095388491933,3.2188758248682006,3.028522096376982,19.666666666666668,0
3cYQvXCTPcolOTsDSTfV0j,Jackie Mittoo,Henry the Great,afrobeat,Henry the Great - Jackie Mittoo,212493,101.665,4.6216830943623055,3.54155,reggae ska rocksteady dub jazz jamaica jamaican funk skinhead reggae soul,0.544,0.937,0.5,0.861,0.104,-11.622,0.198,0.711,33337.0,10724.0,10.414453166503034,9.280332743796217,1.4130908170661223,3.1086348377471094,10
1lwEMGPkTdq4DezUUS36cS,Matata,Gimme Some Lovin',afrobeat,Gimme Some Lovin' - Matata,170026,116.698,4.759589401185071,2.8337666666666665,funk afrobeat kenya african afro-funk africa all afrofunk african funk west african funk,0.415,0.831,0.658,0.0297,0.148,-12.597,0.054,0.961,3205.0,1613.0,8.072779333169498,7.3864708488298945,1.0942631050496079,1.9869807811531308,10
73II8WjkIk5TyuUiHeYYHw,Mulatu Astatke;The Heliocentrics,An Epic Story,afrobeat,"An Epic Story - Mulatu Astatke, The Heliocentrics",301133,173.954,5.158790896447106,5.018883333333333,jazz african ethiopia ethiopian world ethio-jazz ethiopian jazz funk afrobeat africa,0.302,0.389,0.672,0.79,0.345,-8.768,0.0688,0.584,16662.0,7024.0,9.720945971538624,8.857230494201946,1.215551299966488,2.3721526195899774,10
3nbKTtv513rzhGFgtWhGJ4,Jor'dan Armstrong;Lowell Pye,Miracle,afrobeat,"Miracle - Jor'dan Armstrong, Lowell Pye",230225,74.151,4.306103554669672,3.837083333333333,gospel pop contemporary christian inspirational rnb christian auto-tune,0.58,0.307,0.68,2.05e-06,0.102,-4.153,0.074,0.224,418.0,124.0,6.037870919922137,4.8283137373023015,1.4749844358346094,3.370967741935484,7
74ZYdKyVYgiemIALe3w5Za,William Onyeabor,The Moon and The Sun,afrobeat,The Moon and The Sun - William Onyeabor,560280,145.936,4.9831681694378025,9.338,afrobeat funk nigeria african african funk nigerian afro-beat africa experimental afro-funk,0.279,0.616,0.838,0.00596,0.124,-6.462,0.0562,0.849,26979.0,9660.0,10.202851129761747,9.17585244151751,1.3331195986326345,2.7928571428571427,10
0hvUNtmLVhnOXhZmkNtyqh,Victor Rice,La Mura,afrobeat,La Mura - Victor Rice,186909,141.849,4.954763111529624,3.11515,dub ska reggae traditional ska usa rocksteady experimental brazil rock 90s,0.409,0.545,0.608,0.881,0.312,-8.642,0.0309,0.975,3267.0,1332.0,8.091933455979893,7.195187320178709,1.2391573164395893,2.4527027027027026,10
2sGffckrjh7SGWh2cot4nz,The Budos Band,Trail of Tears,afrobeat,Trail of Tears - The Budos Band,162360,96.142,4.565826265245066,2.706,funk afrobeat jazz soul jazz-funk afro-soul new york daptone deep funk,0.0235,0.532,0.641,0.922,0.103,-6.999,0.0274,0.604,31538.0,10749.0,10.358980154243941,9.28266103355581,1.369666983220991,2.934040375848916,9
3q4Nj8MNPkiESXmnBnJc97,Jor'dan Armstrong,I'm Wit It,afrobeat,I'm Wit It - Jor'dan Armstrong,217720,100.014,4.605310176189006,3.6286666666666667,gospel pop contemporary christian inspirational rnb christian auto-tune,0.231,0.82,0.587,0.0,0.117,-6.91,0.0736,0.55,379.0,120.0,5.940171252720432,4.795790545596741,1.4251143529694728,3.158333333333333,7
5BMVxBrKnM0kJ7PsQ7zj0d,Jorge Drexler,Era de amar,afrobeat,Era de amar - Jorge Drexler,239026,74.359,4.308904714672446,3.9837666666666665,singer-songwriter uruguay cantautor latin folk acoustic uruguayan pop male vocalist,0.608,0.697,0.632,0.00364,0.0925,-7.845,0.0342,0.792,33381.0,7737.0,10.415772111538363,8.953898535260459,1.6704319662644243,4.314462970143467,9
622TQRdxU1ELBgpEkkn1SS,The New Mastersounds,On the Border,afrobeat,On the Border - The New Mastersounds,251186,102.038,4.625345292924724,4.1864333333333335,funk jazz jazz funk deep funk british acid jazz all jazz-funk modern funk,0.118,0.78,0.934,0.738,0.0588,-4.843,0.0426,0.879,12084.0,4952.0,9.399720293137584,8.507748732588238,1.235537216678672,2.4402261712439417,9
6SrS9vl9994H54jBT4q4Ff,Jorge Drexler,Paisaje lunar,afrobeat,Paisaje lunar - Jorge Drexler,176173,152.933,5.029999916985777,2.9362166666666667,singer-songwriter uruguay cantautor latin folk acoustic uruguayan pop male vocalist,0.841,0.699,0.503,0.000362,0.11,-11.113,0.0473,0.664,16765.0,4651.0,9.727108305197802,8.445052513638554,1.5270560559760915,3.6046011610406365,9
00Ys2R4wKqpKbGMgpZBirL,Lack Of Afro,Rusty,afrobeat,Rusty - Lack Of Afro,237026,100.403,4.609192087289304,3.9504333333333332,funk jazz soul broken beat electronic breakbeat deep funk modern funk funky england,0.0637,0.611,0.973,0.682,0.0851,-6.378,0.0555,0.898,42161.0,10909.0,10.649274620420252,9.297435078827116,1.582023660224184,3.864790539921166,10
1JfcfNnW1pfsaYdqO6Vrkn,Orgone;Cyril Neville,I Sold My Heart to the Junkman,afrobeat,"I Sold My Heart to the Junkman - Orgone, Cyril Neville",301059,102.071,4.625668649565416,5.01765,funk technical death metal soul afrobeat death metal jazz funky progressive death metal los angele disco,0.00784,0.534,0.672,0.000598,0.156,-7.066,0.0477,0.819,5653.0,2365.0,8.640118538253535,7.768956044538332,1.220910992276419,2.3902748414376322,10
77r13JXhYWifX2up1zcecR,Jackie Mittoo,Drum Song,afrobeat,Drum Song - Jackie Mittoo,264133,95.801,4.562273123335697,4.402216666666667,reggae ska rocksteady dub jazz jamaica jamaican funk skinhead reggae soul,0.169,0.696,0.415,0.847,0.0888,-12.57,0.0379,0.637,98840.0,30664.0,11.501267777412759,10.330877218060085,1.440622440615201,3.2233237672841115,10
6bsVfiqCFmdUJk0GtGd0R5,Calle 13,Un Beso de Desayuno,afrobeat,Un Beso de Desayuno - Calle 13,290666,84.894,4.44140341944187,4.844433333333333,latin reggaeton hip-hop puerto rico rap puerto rican electronic chill906,0.295,0.537,0.854,0.0,0.0684,-5.375,0.15,0.786,327452.0,52314.0,12.699099812308308,10.865038415815148,1.9822912518968052,6.259356959896013,8
1CLz0R5abfm5rKzNO6h4MP,Los Amigos Invisibles,Domingo Echao,afrobeat,Domingo Echao - Los Amigos Invisibles,154906,114.972,4.744688620456737,2.5817666666666668,funk acid jazz latin venezuela dance venezuelan jazz funky los amigos invisible chillout,0.0598,0.86,0.457,0.584,0.102,-9.046,0.0702,0.672,24532.0,6865.0,10.107774429000033,8.834336974017637,1.520276307728629,3.5734887108521485,10
4Ygli0ds2PASXt19mG4j8m,Los Amigos Invisibles,Arepa 3000,afrobeat,Arepa 3000 - Los Amigos Invisibles,155173,110.111,4.701488947911524,2.5862166666666666,funk acid jazz latin venezuela dance venezuelan jazz funky los amigos invisible chillout,0.0252,0.661,0.877,0.729,0.161,-6.969,0.0326,0.911,37570.0,11387.0,10.533987755195422,9.340315448397929,1.4584700079884394,3.2993764819531046,10
3wbqAY2w7UZCHbDyqn1ycV,The New Mastersounds;Jeff Franca;Lamar Williams Jr.,Taking Me Down,afrobeat,"Taking Me Down - The New Mastersounds, Jeff Franca, Lamar Williams Jr.",281986,95.026,4.554150538366375,4.699766666666667,funk jazz jazz funk deep funk british acid jazz all jazz-funk modern funk,0.333,0.692,0.854,0.774,0.265,-8.608,0.0804,0.782,4361.0,1695.0,8.380685946761574,7.4360278163518485,1.273366775302734,2.5728613569321532,9
4eJR8xYDtn8EhS3yUD8S3F,Ondatrópica,Cumbia Espacial,afrobeat,Cumbia Espacial - Ondatrópica,244594,91.263,4.513745448068744,4.0765666666666664,cumbia latin colombia latin jazz salsa colombian world electronic chill906 ska,0.373,0.705,0.859,0.78,0.158,-9.539,0.0501,0.754,155234.0,44562.0,11.952695376770382,10.70465919729006,1.5004153680788155,3.483551007584938,10
1ckR3uxg55MdmCJPL2vWrT,Los Amigos Invisibles,Esto Es Lo Que Hay,afrobeat,Esto Es Lo Que Hay - Los Amigos Invisibles,445727,104.178,4.646100974590055,7.4287833333333335,funk acid jazz latin venezuela dance venezuelan jazz funky los amigos invisible chillout,0.496,0.589,0.789,0.00134,0.771,-7.194,0.0697,0.312,72406.0,21172.0,11.19005825878298,9.960482064055936,1.4861157591258898,3.4198941998866426,10
66BiFRIcXMTc1zxbU3Sh9a,Calle 13,A Limpiar El Sucio,afrobeat,A Limpiar El Sucio - Calle 13,253426,79.439,4.374989431540868,4.223766666666666,latin reggaeton hip-hop puerto rico rap puerto rican electronic chill906,0.484,0.618,0.825,0.0,0.139,-6.014,0.29,0.896,53765.0,13967.0,10.892396576112274,9.544524278079383,1.5788613374794598,3.8494308011741962,8
398y12FgBS3Vw2Q7hQH6bs,Los Amigos Invisibles,Pipi,afrobeat,Pipi - Los Amigos Invisibles,133920,174.968,5.164603100060251,2.232,funk acid jazz latin venezuela dance venezuelan jazz funky los amigos invisible chillout,0.000932,0.631,0.609,0.61,0.157,-8.221,0.0656,0.702,29273.0,7517.0,10.284455029043892,8.925055424124123,1.588058946921351,3.8942397232938673,10
1udcRyPUJr8B8N7hAE1Sdm,Los Amigos Invisibles,Masturbation Session,afrobeat,Masturbation Session - Los Amigos Invisibles,293386,117.971,4.770438831549196,4.889766666666667,funk acid jazz latin venezuela dance venezuelan jazz funky los amigos invisible chillout,0.0221,0.843,0.822,0.0158,0.182,-6.455,0.0865,0.86,30776.0,8491.0,10.334522936755823,9.046879822823147,1.5313776924604656,3.624543634436462,10
2A9PS0ab2c3Jl8E4pRXYW1,Los Amigos Invisibles,Que Rico,afrobeat,Que Rico - Los Amigos Invisibles,146076,130.915,4.874548257641836,2.4346,funk acid jazz latin venezuela dance venezuelan jazz funky los amigos invisible chillout,0.276,0.556,0.75,0.0793,0.455,-8.921,0.043,0.715,46175.0,6818.0,10.740215461573598,8.827468112520654,2.050593655641979,6.772513933704899,10
7nTxmv4ZlAb1OstqNLPheH,Official HIGE DANdism,Lost In My Room - LIVE,anime,Lost In My Room - LIVE - Official HIGE DANdism,392053,108.022,4.682334910083141,6.534216666666667,j-pop j-rock anime pop rock pop rock jpop insanity,0.29,0.555,0.455,0.0,0.551,-9.457,0.0383,0.0884,1342.0,349.0,7.202661196523238,5.857933154483459,1.5780034266961531,3.845272206303725,8
07AndHYLqSYcdiBuRyXfxm,Official HIGE DANdism,Fire Ground - LIVE,anime,Fire Ground - LIVE - Official HIGE DANdism,269413,116.935,4.7616182248640335,4.490216666666667,j-pop j-rock anime pop rock pop rock jpop insanity,0.00347,0.491,0.962,0.0,0.0871,-5.124,0.113,0.463,1861.0,493.0,7.529406457837013,6.202535517187923,1.563362113777532,3.7748478701825556,8
4mNj7IGiHfDKo6qtVqKLc2,Official HIGE DANdism,Itan na Star - LIVE,anime,Itan na Star - LIVE - Official HIGE DANdism,384106,98.126,4.586252367133446,6.401766666666667,j-pop j-rock anime pop rock pop rock jpop insanity,0.0571,0.503,0.847,0.0,0.389,-5.965,0.0629,0.357,1146.0,371.0,7.044905117129371,5.918893854273146,1.408287916741097,3.0889487870619945,8
2UIYEy7ten7AqOg4ucgwMY,Khold,Evig,black-metal,Evig - Khold,227914,150.022,5.010781950008418,3.798566666666667,black metal norwegian black metal norwegian metal norway black n roll groove black metal dark metal post-black metal groove metal,2.35e-06,0.312,0.944,0.012,0.129,-12.435,0.0556,0.135,5989.0,2031.0,8.697846691109495,7.616775808698373,1.3734101392801754,2.948793697685869,10
7BeyKNY20Ti4CdpxnyUKSB,Naglfar,Cerecloth,black-metal,Cerecloth - Naglfar,245400,115.02,4.745106026285608,4.09,black metal melodic black metal swedish blackened death metal metal swedish black metal death metal sweden swedish metal melodic death metal,5.79e-06,0.361,0.967,0.288,0.0876,-6.737,0.0778,0.034,32953.0,10743.0,10.402867928617377,9.282102738203074,1.4030021850469439,3.067392720841478,10
6OQf5bPnMpbCQ0UDTSHbuK,Dark Funeral,In The Sign of the Horns,black-metal,In The Sign of the Horns - Dark Funeral,223626,96.705,4.571665107430693,3.7271,black metal swedish black metal swedish melodic black metal metal sweden true black metal satanic black metal death metal swedish metal,1.47e-06,0.146,0.98,0.465,0.409,-7.174,0.0985,0.0358,91237.0,22232.0,11.42122675594764,10.009332950619468,1.6299969794217728,4.1038593019071605,10
